ncessch,state,county_fips,county_name
350013700819,NM,35001,Bernalillo County
350013800938,NM,35017,Grant County
350014101057,NM,35013,Doña Ana County
350014201077,NM,35001,Bernalillo County
350014300845,NM,35055,Taos County
350014801089,NM,35001,Bernalillo County
350014801146,NM,35001,Bernalillo County
350015000135,NM,35045,San Juan County
350015000136,NM,35045,San Juan County
350015000137,NM,35045,San Juan County
350015000138,NM,35045,San Juan County
350015000139,NM,35045,San Juan County
350015000785,NM,35045,San Juan County
350015000801,NM,35045,San Juan County
350015101088,NM,35001,Bernalillo County
350015201085,NM,35057,Torrance County
350015301083,NM,35049,Santa Fe County
350015401081,NM,35001,Bernalillo County
350015501084,NM,35039,Rio Arriba County
350015601082,NM,35013,Doña Ana County
350015800883,NM,35043,Sandoval County
350016001096,NM,35049,Santa Fe County
350016101048,NM,35013,Doña Ana County
350016301094,NM,35055,Taos County
350016401102,NM,35045,San Juan County
350016600901,NM,35013,Doña Ana County
350016701103,NM,35001,Bernalillo County
350016801019,NM,35013,Doña Ana County
350017000816,NM,35049,Santa Fe County
350017130008,NM,35049,Santa Fe County
350017201116,NM,35043,Sandoval County
350017300950,NM,35049,Santa Fe County
350017401113,NM,35031,McKinley County
350017500961,NM,35039,Rio Arriba County
350017600846,NM,35055,Taos County
350017701126,NM,35031,McKinley County
350017801138,NM,35001,Bernalillo County
350017901136,NM,35031,McKinley County
350018000140,NM,35061,Valencia County
350018000141,NM,35061,Valencia County
350018000142,NM,35061,Valencia County
350018000143,NM,35061,Valencia County
350018000144,NM,35061,Valencia County
350018000145,NM,35061,Valencia County
350018000146,NM,35061,Valencia County
350018000848,NM,35061,Valencia County
350018000849,NM,35053,Socorro County
350018000867,NM,35061,Valencia County
350018030003,NM,35061,Valencia County
350018101134,NM,35001,Bernalillo County
350018201135,NM,35001,Bernalillo County
350018301143,NM,35001,Bernalillo County
350021000147,NM,35043,Sandoval County
350021000148,NM,35043,Sandoval County
350021000149,NM,35043,Sandoval County
350021000150,NM,35043,Sandoval County
350021000151,NM,35043,Sandoval County
350021000152,NM,35043,Sandoval County
350021000153,NM,35043,Sandoval County
350021000154,NM,35043,Sandoval County
350021000727,NM,35043,Sandoval County
350021000728,NM,35043,Sandoval County
350024000155,NM,35045,San Juan County
350024000156,NM,35045,San Juan County
350024000157,NM,35045,San Juan County
350024000158,NM,35045,San Juan County
350024000609,NM,35045,San Juan County
350024000651,NM,35045,San Juan County
350024000771,NM,35045,San Juan County
350027000160,NM,35027,Lincoln County
350027000161,NM,35027,Lincoln County
350027000544,NM,35027,Lincoln County
350030000162,NM,35015,Eddy County
350030000163,NM,35015,Eddy County
350030000166,NM,35015,Eddy County
350030000169,NM,35015,Eddy County
350030000170,NM,35015,Eddy County
350030000174,NM,35015,Eddy County
350030000175,NM,35015,Eddy County
350030000463,NM,35015,Eddy County
350030000653,NM,35015,Eddy County
350030000859,NM,35015,Eddy County
350030001109,NM,35015,Eddy County
350030001118,NM,35015,Eddy County
350030001123,NM,35015,Eddy County
350030001127,NM,35015,Eddy County
350030001148,NM,35015,Eddy County
350033000176,NM,35027,Lincoln County
350033000177,NM,35027,Lincoln County
350033000178,NM,35027,Lincoln County
350039000179,NM,35045,San Juan County
350039000180,NM,35045,San Juan County
350039000181,NM,35045,San Juan County
350039000182,NM,35045,San Juan County
350039000183,NM,35045,San Juan County
350039000184,NM,35045,San Juan County
350039000186,NM,35045,San Juan County
350039000187,NM,35045,San Juan County
350039000189,NM,35045,San Juan County
350039000654,NM,35045,San Juan County
350039000684,NM,35045,San Juan County
350039000712,NM,35045,San Juan County
350039000772,NM,35045,San Juan County
350039000773,NM,35045,San Juan County
350039000947,NM,35045,San Juan County
350039001115,NM,35045,San Juan County
350042000192,NM,35039,Rio Arriba County
350042000193,NM,35039,Rio Arriba County
350042000194,NM,35039,Rio Arriba County
350042000195,NM,35039,Rio Arriba County
350048000197,NM,35007,Colfax County
350048000198,NM,35007,Colfax County
350048000199,NM,35007,Colfax County
350048000302,NM,35007,Colfax County
350048000699,NM,35007,Colfax County
350048000857,NM,35007,Colfax County
350051000200,NM,35059,Union County
350051000203,NM,35059,Union County
350051000204,NM,35059,Union County
350051000205,NM,35059,Union County
350054000206,NM,35035,Otero County
350054000207,NM,35035,Otero County
350054030005,NM,35035,Otero County
350057000208,NM,35009,Curry County
350057000209,NM,35009,Curry County
350057000210,NM,35009,Curry County
350057000211,NM,35009,Curry County
350057000213,NM,35009,Curry County
350057000214,NM,35009,Curry County
350057000215,NM,35009,Curry County
350057000216,NM,35009,Curry County
350057000217,NM,35009,Curry County
350057000218,NM,35009,Curry County
350057000219,NM,35009,Curry County
350057000221,NM,35009,Curry County
350057000222,NM,35009,Curry County
350057000223,NM,35009,Curry County
350057000224,NM,35009,Curry County
350057000793,NM,35009,Curry County
350057001097,NM,35009,Curry County
350057030016,NM,35009,Curry County
350060000225,NM,35017,Grant County
350060000226,NM,35017,Grant County
350060000227,NM,35017,Grant County
350060000228,NM,35017,Grant County
350060000229,NM,35017,Grant County
350060000230,NM,35017,Grant County
350063000231,NM,35027,Lincoln County
350063000232,NM,35027,Lincoln County
350066000233,NM,35043,Sandoval County
350066000234,NM,35043,Sandoval County
350066000235,NM,35043,Sandoval County
350069000236,NM,35029,Luna County
350069000237,NM,35029,Luna County
350069000238,NM,35029,Luna County
350069000239,NM,35029,Luna County
350069000240,NM,35029,Luna County
350069000242,NM,35029,Luna County
350069000758,NM,35029,Luna County
350069000941,NM,35029,Luna County
350069000963,NM,35029,Luna County
350069001023,NM,35029,Luna County
350069001035,NM,35029,Luna County
350069001140,NM,35029,Luna County
350069001144,NM,35029,Luna County
350072000245,NM,35059,Union County
350072000246,NM,35059,Union County
350075000247,NM,35005,Chaves County
350075000248,NM,35005,Chaves County
350075000249,NM,35005,Chaves County
350079000250,NM,35041,Roosevelt County
350079000251,NM,35041,Roosevelt County
350081000252,NM,35039,Rio Arriba County
350081000253,NM,35039,Rio Arriba County
350081000716,NM,35039,Rio Arriba County
350084000255,NM,35041,Roosevelt County
350084000256,NM,35041,Roosevelt County
350090000259,NM,35039,Rio Arriba County
350090000260,NM,35039,Rio Arriba County
350090000264,NM,35039,Rio Arriba County
350090000265,NM,35039,Rio Arriba County
350090000266,NM,35039,Rio Arriba County
350090000268,NM,35039,Rio Arriba County
350090000270,NM,35039,Rio Arriba County
350090000271,NM,35039,Rio Arriba County
350090000275,NM,35039,Rio Arriba County
350090000276,NM,35049,Santa Fe County
350090000277,NM,35039,Rio Arriba County
350090000685,NM,35039,Rio Arriba County
350090000814,NM,35039,Rio Arriba County
350093000278,NM,35057,Torrance County
350093000279,NM,35057,Torrance County
350093000613,NM,35057,Torrance County
350093000717,NM,35057,Torrance County
350093000791,NM,35057,Torrance County
350096000622,NM,35025,Lea County
350096000623,NM,35025,Lea County
350096000624,NM,35025,Lea County
350099000280,NM,35045,San Juan County
350099000281,NM,35045,San Juan County
350099000282,NM,35045,San Juan County
350099000283,NM,35045,San Juan County
350099000284,NM,35045,San Juan County
350099000285,NM,35045,San Juan County
350099000286,NM,35045,San Juan County
350099000287,NM,35045,San Juan County
350099000288,NM,35045,San Juan County
350099000289,NM,35045,San Juan County
350099000290,NM,35045,San Juan County
350099000291,NM,35045,San Juan County
350099000293,NM,35045,San Juan County
350099000601,NM,35045,San Juan County
350099000693,NM,35045,San Juan County
350099000740,NM,35045,San Juan County
350099000787,NM,35045,San Juan County
350099001080,NM,35045,San Juan County
350099001091,NM,35045,San Juan County
350099001119,NM,35045,San Juan County
350099030006,NM,35045,San Juan County
350102000294,NM,35041,Roosevelt County
350102000295,NM,35041,Roosevelt County
350102000770,NM,35041,Roosevelt County
350105000296,NM,35011,De Baca County
350105000297,NM,35011,De Baca County
350105000718,NM,35011,De Baca County
350108000202,NM,35013,Doña Ana County
350108000323,NM,35013,Doña Ana County
350108000625,NM,35013,Doña Ana County
350108000626,NM,35013,Doña Ana County
350108000628,NM,35013,Doña Ana County
350108000629,NM,35013,Doña Ana County
350108000631,NM,35013,Doña Ana County
350108000632,NM,35013,Doña Ana County
350108000655,NM,35013,Doña Ana County
350108000656,NM,35013,Doña Ana County
350108000659,NM,35013,Doña Ana County
350108000660,NM,35013,Doña Ana County
350108000700,NM,35013,Doña Ana County
350108000719,NM,35013,Doña Ana County
350108000904,NM,35013,Doña Ana County
350108000905,NM,35013,Doña Ana County
350108000934,NM,35013,Doña Ana County
350108000935,NM,35013,Doña Ana County
350108001032,NM,35013,Doña Ana County
350108001065,NM,35013,Doña Ana County
350108001104,NM,35013,Doña Ana County
350108001125,NM,35035,Otero County
350108001129,NM,35013,Doña Ana County
350108001130,NM,35013,Doña Ana County
350108001131,NM,35013,Doña Ana County
350108001132,NM,35013,Doña Ana County
350108030017,NM,35013,Doña Ana County
350111000299,NM,35031,McKinley County
350111000300,NM,35031,McKinley County
350111000301,NM,35031,McKinley County
350111000303,NM,35031,McKinley County
350111000304,NM,35031,McKinley County
350111000305,NM,35031,McKinley County
350111000306,NM,35031,McKinley County
350111000308,NM,35031,McKinley County
350111000309,NM,35031,McKinley County
350111000310,NM,35031,McKinley County
350111000311,NM,35031,McKinley County
350111000312,NM,35031,McKinley County
350111000313,NM,35031,McKinley County
350111000315,NM,35031,McKinley County
350111000316,NM,35031,McKinley County
350111000317,NM,35031,McKinley County
350111000318,NM,35031,McKinley County
350111000321,NM,35031,McKinley County
350111000545,NM,35031,McKinley County
350111000546,NM,35031,McKinley County
350111000661,NM,35031,McKinley County
350111000662,NM,35031,McKinley County
350111000663,NM,35031,McKinley County
350111000664,NM,35031,McKinley County
350111000732,NM,35031,McKinley County
350111000768,NM,35031,McKinley County
350111000797,NM,35031,McKinley County
350111000833,NM,35031,McKinley County
350111000860,NM,35031,McKinley County
350111000861,NM,35031,McKinley County
350111000881,NM,35031,McKinley County
350111000907,NM,35031,McKinley County
350111001027,NM,35031,McKinley County
350111001137,NM,35031,McKinley County
350111030020,NM,35031,McKinley County
350111030021,NM,35031,McKinley County
350114000325,NM,35009,Curry County
350114000326,NM,35009,Curry County
350114000899,NM,35009,Curry County
350117000327,NM,35006,Cibola County
350117000328,NM,35006,Cibola County
350117000329,NM,35006,Cibola County
350117000330,NM,35006,Cibola County
350117000331,NM,35006,Cibola County
350117000332,NM,35006,Cibola County
350117000333,NM,35006,Cibola County
350117000334,NM,35006,Cibola County
350117000336,NM,35006,Cibola County
350117000337,NM,35006,Cibola County
350117000665,NM,35006,Cibola County
350120000339,NM,35005,Chaves County
350120000340,NM,35005,Chaves County
350120000341,NM,35005,Chaves County
350123000342,NM,35013,Doña Ana County
350123000343,NM,35013,Doña Ana County
350123000344,NM,35013,Doña Ana County
350123000666,NM,35013,Doña Ana County
350123000753,NM,35013,Doña Ana County
350126000345,NM,35025,Lea County
350126000346,NM,35025,Lea County
350126000347,NM,35025,Lea County
350126000348,NM,35025,Lea County
350126000349,NM,35025,Lea County
350126000350,NM,35025,Lea County
350126000351,NM,35025,Lea County
350126000352,NM,35025,Lea County
350126000353,NM,35025,Lea County
350126000354,NM,35025,Lea County
350126000355,NM,35025,Lea County
350126000356,NM,35025,Lea County
350126000357,NM,35025,Lea County
350126000358,NM,35025,Lea County
350126000667,NM,35025,Lea County
350126000686,NM,35025,Lea County
350126001067,NM,35025,Lea County
350126001111,NM,35025,Lea County
350129000359,NM,35027,Lincoln County
350129000360,NM,35027,Lincoln County
350132000361,NM,35037,Quay County
350132000362,NM,35037,Quay County
350132000909,NM,35037,Quay County
350135000363,NM,35025,Lea County
350135000364,NM,35025,Lea County
350135000365,NM,35025,Lea County
350138000366,NM,35039,Rio Arriba County
350138000368,NM,35039,Rio Arriba County
350138000371,NM,35039,Rio Arriba County
350138000409,NM,35039,Rio Arriba County
350138000992,NM,35039,Rio Arriba County
350141000372,NM,35043,Sandoval County
350141000373,NM,35043,Sandoval County
350141000729,NM,35043,Sandoval County
350141000800,NM,35043,Sandoval County
350147000374,NM,35005,Chaves County
350147000375,NM,35005,Chaves County
350147000701,NM,35005,Chaves County
350150000376,NM,35013,Doña Ana County
350150000377,NM,35013,Doña Ana County
350150000379,NM,35013,Doña Ana County
350150000380,NM,35013,Doña Ana County
350150000382,NM,35013,Doña Ana County
350150000383,NM,35013,Doña Ana County
350150000384,NM,35013,Doña Ana County
350150000385,NM,35013,Doña Ana County
350150000386,NM,35013,Doña Ana County
350150000387,NM,35013,Doña Ana County
350150000388,NM,35013,Doña Ana County
350150000389,NM,35013,Doña Ana County
350150000390,NM,35013,Doña Ana County
350150000392,NM,35013,Doña Ana County
350150000393,NM,35013,Doña Ana County
350150000394,NM,35013,Doña Ana County
350150000395,NM,35013,Doña Ana County
350150000396,NM,35013,Doña Ana County
350150000397,NM,35013,Doña Ana County
350150000399,NM,35013,Doña Ana County
350150000455,NM,35013,Doña Ana County
350150000649,NM,35013,Doña Ana County
350150000669,NM,35013,Doña Ana County
350150000688,NM,35013,Doña Ana County
350150000689,NM,35013,Doña Ana County
350150000702,NM,35013,Doña Ana County
350150000720,NM,35013,Doña Ana County
350150000730,NM,35013,Doña Ana County
350150000765,NM,35013,Doña Ana County
350150000794,NM,35013,Doña Ana County
350150000884,NM,35013,Doña Ana County
350150000932,NM,35013,Doña Ana County
350150000959,NM,35013,Doña Ana County
350150001062,NM,35013,Doña Ana County
350150001063,NM,35013,Doña Ana County
350150001064,NM,35013,Doña Ana County
350150001078,NM,35013,Doña Ana County
350150001090,NM,35013,Doña Ana County
350150001105,NM,35013,Doña Ana County
350150030009,NM,35013,Doña Ana County
350153000402,NM,35047,San Miguel County
350153000403,NM,35047,San Miguel County
350153000406,NM,35047,San Miguel County
350153000407,NM,35047,San Miguel County
350153000721,NM,35047,San Miguel County
350153000863,NM,35047,San Miguel County
350156000408,NM,35047,San Miguel County
350156000411,NM,35047,San Miguel County
350156000412,NM,35047,San Miguel County
350156000415,NM,35047,San Miguel County
350156000416,NM,35047,San Miguel County
350156000418,NM,35047,San Miguel County
350156000419,NM,35047,San Miguel County
350156000635,NM,35047,San Miguel County
350156000815,NM,35047,San Miguel County
350156000911,NM,35047,San Miguel County
350159000420,NM,35037,Quay County
350159000421,NM,35037,Quay County
350159000885,NM,35037,Quay County
350159001147,NM,35037,Quay County
350162000422,NM,35023,Hidalgo County
350162000423,NM,35023,Hidalgo County
350162000424,NM,35023,Hidalgo County
350162000426,NM,35023,Hidalgo County
350165000427,NM,35028,Los Alamos County
350165000428,NM,35028,Los Alamos County
350165000429,NM,35028,Los Alamos County
350165000430,NM,35028,Los Alamos County
350165000431,NM,35028,Los Alamos County
350165000433,NM,35028,Los Alamos County
350165000434,NM,35028,Los Alamos County
350165001122,NM,35028,Los Alamos County
350168000258,NM,35061,Valencia County
350168000436,NM,35061,Valencia County
350168000438,NM,35061,Valencia County
350168000439,NM,35061,Valencia County
350168000440,NM,35061,Valencia County
350168000441,NM,35061,Valencia County
350168000614,NM,35061,Valencia County
350168000703,NM,35061,Valencia County
350168000722,NM,35061,Valencia County
350168000762,NM,35061,Valencia County
350168000792,NM,35061,Valencia County
350168000807,NM,35061,Valencia County
350168000866,NM,35061,Valencia County
350168000989,NM,35061,Valencia County
350168001029,NM,35061,Valencia County
350168030007,NM,35061,Valencia County
350171000442,NM,35015,Eddy County
350171000443,NM,35015,Eddy County
350171000731,NM,35015,Eddy County
350174000444,NM,35025,Lea County
350174000445,NM,35025,Lea County
350174000446,NM,35025,Lea County
350174000447,NM,35025,Lea County
350174000448,NM,35025,Lea County
350174000449,NM,35025,Lea County
350174000450,NM,35025,Lea County
350174000451,NM,35025,Lea County
350174000796,NM,35025,Lea County
350174001044,NM,35025,Lea County
350177000452,NM,35053,Socorro County
350177000453,NM,35053,Socorro County
350177000694,NM,35053,Socorro County
350180000458,NM,35007,Colfax County
350180000460,NM,35007,Colfax County
350180000461,NM,35007,Colfax County
350183000465,NM,35009,Curry County
350183000466,NM,35009,Curry County
350183000898,NM,35009,Curry County
350186000636,NM,35033,Mora County
350186000637,NM,35033,Mora County
350186000638,NM,35033,Mora County
350186000784,NM,35033,Mora County
350189000467,NM,35057,Torrance County
350189000468,NM,35057,Torrance County
350189000469,NM,35057,Torrance County
350189000749,NM,35049,Santa Fe County
350189000760,NM,35001,Bernalillo County
350189000818,NM,35049,Santa Fe County
350189001145,NM,35057,Torrance County
350192000470,NM,35021,Harding County
350192000471,NM,35021,Harding County
350195000472,NM,35057,Torrance County
350195000473,NM,35057,Torrance County
350195000915,NM,35057,Torrance County
350198000474,NM,35039,Rio Arriba County
350198000475,NM,35039,Rio Arriba County
350198000476,NM,35039,Rio Arriba County
350198000705,NM,35039,Rio Arriba County
350201000478,NM,35047,San Miguel County
350201000479,NM,35047,San Miguel County
350201000706,NM,35047,San Miguel County
350204000480,NM,35055,Taos County
350204000481,NM,35055,Taos County
350204000695,NM,35055,Taos County
350207000482,NM,35049,Santa Fe County
350207000483,NM,35049,Santa Fe County
350207000484,NM,35049,Santa Fe County
350207000723,NM,35049,Santa Fe County
350207001041,NM,35049,Santa Fe County
350210000417,NM,35041,Roosevelt County
350210000485,NM,35041,Roosevelt County
350210000486,NM,35041,Roosevelt County
350210000488,NM,35041,Roosevelt County
350210000489,NM,35041,Roosevelt County
350210001073,NM,35041,Roosevelt County
350213000491,NM,35003,Catron County
350213000492,NM,35003,Catron County
350213000493,NM,35003,Catron County
350216000494,NM,35055,Taos County
350216000495,NM,35055,Taos County
350216000496,NM,35055,Taos County
350216000687,NM,35055,Taos County
350216000804,NM,35055,Taos County
350219000499,NM,35007,Colfax County
350219000500,NM,35007,Colfax County
350219000501,NM,35007,Colfax County
350222000502,NM,35003,Catron County
350222000503,NM,35003,Catron County
350222000504,NM,35003,Catron County
350225000505,NM,35005,Chaves County
350225000506,NM,35005,Chaves County
350225000508,NM,35005,Chaves County
350225000509,NM,35005,Chaves County
350225000511,NM,35005,Chaves County
350225000512,NM,35005,Chaves County
350225000513,NM,35005,Chaves County
350225000514,NM,35005,Chaves County
350225000515,NM,35005,Chaves County
350225000516,NM,35005,Chaves County
350225000517,NM,35005,Chaves County
350225000518,NM,35005,Chaves County
350225000519,NM,35005,Chaves County
350225000520,NM,35005,Chaves County
350225000521,NM,35005,Chaves County
350225000522,NM,35005,Chaves County
350225000523,NM,35005,Chaves County
350225000524,NM,35005,Chaves County
350225000525,NM,35005,Chaves County
350225000696,NM,35005,Chaves County
350225000826,NM,35005,Chaves County
350225001128,NM,35005,Chaves County
350228000526,NM,35021,Harding County
350228000527,NM,35021,Harding County
350231000464,NM,35027,Lincoln County
350231000528,NM,35027,Lincoln County
350231000529,NM,35027,Lincoln County
350231000530,NM,35027,Lincoln County
350231000531,NM,35027,Lincoln County
350234000532,NM,35037,Quay County
350234000533,NM,35037,Quay County
350234000835,NM,35037,Quay County
350237000534,NM,35049,Santa Fe County
350237000535,NM,35049,Santa Fe County
350237000537,NM,35049,Santa Fe County
350237000538,NM,35049,Santa Fe County
350237000539,NM,35049,Santa Fe County
350237000541,NM,35049,Santa Fe County
350237000542,NM,35049,Santa Fe County
350237000543,NM,35049,Santa Fe County
350237000548,NM,35049,Santa Fe County
350237000550,NM,35049,Santa Fe County
350237000551,NM,35049,Santa Fe County
350237000552,NM,35049,Santa Fe County
350237000553,NM,35049,Santa Fe County
350237000610,NM,35049,Santa Fe County
350237000641,NM,35049,Santa Fe County
350237000644,NM,35049,Santa Fe County
350237000645,NM,35049,Santa Fe County
350237000724,NM,35049,Santa Fe County
350237000759,NM,35049,Santa Fe County
350237000788,NM,35049,Santa Fe County
350237000841,NM,35049,Santa Fe County
350237000887,NM,35049,Santa Fe County
350237001059,NM,35049,Santa Fe County
350237001061,NM,35049,Santa Fe County
350237001106,NM,35049,Santa Fe County
350237001107,NM,35049,Santa Fe County
350237001110,NM,35049,Santa Fe County
350237001120,NM,35049,Santa Fe County
350237001139,NM,35049,Santa Fe County
350237030025,NM,35049,Santa Fe County
350240000324,NM,35019,Guadalupe County
350240000555,NM,35019,Guadalupe County
350240000556,NM,35019,Guadalupe County
350240000557,NM,35019,Guadalupe County
350240000558,NM,35019,Guadalupe County
350243000559,NM,35017,Grant County
350243000560,NM,35017,Grant County
350243000561,NM,35017,Grant County
350243000562,NM,35017,Grant County
350243000563,NM,35017,Grant County
350243000564,NM,35017,Grant County
350243000565,NM,35017,Grant County
350243000566,NM,35017,Grant County
350243001053,NM,35017,Grant County
350243001141,NM,35017,Grant County
350246000568,NM,35053,Socorro County
350246000569,NM,35053,Socorro County
350246000571,NM,35053,Socorro County
350246000572,NM,35053,Socorro County
350246000573,NM,35053,Socorro County
350246000789,NM,35053,Socorro County
350246000843,NM,35053,Socorro County
350249000574,NM,35007,Colfax County
350249000575,NM,35007,Colfax County
350249000576,NM,35007,Colfax County
350252000579,NM,35055,Taos County
350252000580,NM,35055,Taos County
350252000583,NM,35055,Taos County
350252000584,NM,35055,Taos County
350252000790,NM,35055,Taos County
350252000817,NM,35055,Taos County
350252000844,NM,35055,Taos County
350252000914,NM,35055,Taos County
350252000951,NM,35055,Taos County
350252001021,NM,35055,Taos County
350255000585,NM,35025,Lea County
350255000586,NM,35025,Lea County
350255000587,NM,35025,Lea County
350258000588,NM,35009,Curry County
350258000589,NM,35009,Curry County
350258000590,NM,35009,Curry County
350261000435,NM,35051,Sierra County
350261000591,NM,35051,Sierra County
350261000593,NM,35051,Sierra County
350261000594,NM,35051,Sierra County
350261000595,NM,35051,Sierra County
350264000599,NM,35037,Quay County
350264000600,NM,35037,Quay County
350264000602,NM,35037,Quay County
350267000604,NM,35035,Otero County
350267000605,NM,35035,Otero County
350267000606,NM,35035,Otero County
350267000968,NM,35035,Otero County
350273000611,NM,35033,Mora County
350273000612,NM,35033,Mora County
350280000676,NM,35031,McKinley County
350280000677,NM,35031,McKinley County
350280000678,NM,35031,McKinley County
350280001124,NM,35031,McKinley County
360000104498,NY,36043,Herkimer County
360000104540,NY,36043,Herkimer County
360000105991,NY,36043,Herkimer County
360000204500,NY,36065,Oneida County
360000204541,NY,36065,Oneida County
360000204761,NY,36065,Oneida County
360000304542,NY,36089,St. Lawrence County
360000304543,NY,36089,St. Lawrence County
360000404544,NY,36093,Schenectady County
360000404545,NY,36093,Schenectady County
360000404576,NY,36093,Schenectady County
360000404577,NY,36093,Schenectady County
360000500282,NY,36035,Fulton County
360000500283,NY,36035,Fulton County
360000503206,NY,36035,Fulton County
360000504421,NY,36035,Fulton County
360000600525,NY,36077,Otsego County
360000701357,NY,36101,Steuben County
360000703911,NY,36101,Steuben County
360000800192,NY,36103,Suffolk County
360000800193,NY,36103,Suffolk County
360000800194,NY,36103,Suffolk County
360000800195,NY,36103,Suffolk County
360000800196,NY,36103,Suffolk County
360000800197,NY,36103,Suffolk County
360000904666,NY,36019,Clinton County
360000904668,NY,36019,Clinton County
360000904669,NY,36019,Clinton County
360000904670,NY,36019,Clinton County
360001000277,NY,36095,Schoharie County
360001000564,NY,36095,Schoharie County
360001000566,NY,36095,Schoharie County
360001001014,NY,36095,Schoharie County
360001101020,NY,36101,Steuben County
360001101026,NY,36101,Steuben County
360001101042,NY,36101,Steuben County
360001101445,NY,36101,Steuben County
360001201092,NY,36003,Allegany County
360001201101,NY,36003,Allegany County
360001201103,NY,36003,Allegany County
360001301154,NY,36065,Oneida County
360001301160,NY,36053,Madison County
360001301167,NY,36053,Madison County
360001301171,NY,36053,Madison County
360001301176,NY,36053,Madison County
360001301199,NY,36053,Madison County
360001401425,NY,36099,Seneca County
360001401428,NY,36099,Seneca County
360001401431,NY,36099,Seneca County
360001401442,NY,36099,Seneca County
360001500052,NY,36009,Cattaraugus County
360001500053,NY,36009,Cattaraugus County
360001600110,NY,36083,Rensselaer County
360001600111,NY,36083,Rensselaer County
360001600113,NY,36083,Rensselaer County
360001600114,NY,36083,Rensselaer County
360001600115,NY,36083,Rensselaer County
360001701925,NY,36003,Allegany County
360001706539,NY,36003,Allegany County
360001801936,NY,36013,Chautauqua County
360001801938,NY,36013,Chautauqua County
360001806526,NY,36013,Chautauqua County
360001901976,NY,36017,Chenango County
360001906369,NY,36017,Chenango County
360002000325,NY,36101,Steuben County
360002000326,NY,36101,Steuben County
360002101704,NY,36103,Suffolk County
360002101705,NY,36103,Suffolk County
360002301358,NY,36105,Sullivan County
360002301493,NY,36105,Sullivan County
360002404322,NY,36009,Cattaraugus County
360002404324,NY,36009,Cattaraugus County
360002404857,NY,36009,Cattaraugus County
360002504349,NY,36029,Erie County
360002604363,NY,36055,Monroe County
360002904376,NY,36055,Monroe County
360003004379,NY,36059,Nassau County
360003204307,NY,36001,Albany County
360003304311,NY,36001,Albany County
360003504336,NY,36029,Erie County
360003604337,NY,36029,Erie County
360003804346,NY,36029,Erie County
360003904439,NY,36061,New York County
360004204466,NY,36005,Bronx County
360004504493,NY,36047,Kings County
360004604487,NY,36047,Kings County
360004704413,NY,36061,New York County
360004804457,NY,36005,Bronx County
360004904470,NY,36005,Bronx County
360005304411,NY,36061,New York County
360005404452,NY,36005,Bronx County
360005504777,NY,36081,Queens County
360005704804,NY,36081,Queens County
360005904803,NY,36081,Queens County
360006004847,NY,36103,Suffolk County
360006104438,NY,36061,New York County
360006304875,NY,36005,Bronx County
360006604877,NY,36005,Bronx County
360006704861,NY,36029,Erie County
360006804870,NY,36061,New York County
360007004898,NY,36067,Onondaga County
360007105538,NY,36029,Erie County
360007305551,NY,36029,Erie County
360007600624,NY,36061,New York County
360007600695,NY,36061,New York County
360007601275,NY,36061,New York County
360007602087,NY,36061,New York County
360007602101,NY,36061,New York County
360007602104,NY,36061,New York County
360007602157,NY,36061,New York County
360007602270,NY,36061,New York County
360007602411,NY,36061,New York County
360007602492,NY,36061,New York County
360007602511,NY,36061,New York County
360007602515,NY,36061,New York County
360007603352,NY,36061,New York County
360007603508,NY,36061,New York County
360007603680,NY,36061,New York County
360007604868,NY,36061,New York County
360007604869,NY,36061,New York County
360007604873,NY,36061,New York County
360007605614,NY,36061,New York County
360007605615,NY,36061,New York County
360007605616,NY,36061,New York County
360007605617,NY,36061,New York County
360007605618,NY,36061,New York County
360007605619,NY,36061,New York County
360007605620,NY,36061,New York County
360007605621,NY,36061,New York County
360007605763,NY,36061,New York County
360007606021,NY,36061,New York County
360007606296,NY,36061,New York County
360007700116,NY,36061,New York County
360007700582,NY,36061,New York County
360007700584,NY,36061,New York County
360007700585,NY,36061,New York County
360007700586,NY,36061,New York County
360007700595,NY,36061,New York County
360007700637,NY,36061,New York County
360007700649,NY,36061,New York County
360007700668,NY,36061,New York County
360007700691,NY,36061,New York County
360007700692,NY,36061,New York County
360007700700,NY,36061,New York County
360007701219,NY,36061,New York County
360007701297,NY,36061,New York County
360007701299,NY,36061,New York County
360007701713,NY,36061,New York County
360007701720,NY,36061,New York County
360007701723,NY,36061,New York County
360007701911,NY,36061,New York County
360007701934,NY,36061,New York County
360007701949,NY,36061,New York County
360007702034,NY,36061,New York County
360007702042,NY,36061,New York County
360007702047,NY,36061,New York County
360007702049,NY,36061,New York County
360007702058,NY,36061,New York County
360007702076,NY,36061,New York County
360007702152,NY,36061,New York County
360007702177,NY,36061,New York County
360007702184,NY,36061,New York County
360007702187,NY,36061,New York County
360007702225,NY,36061,New York County
360007702253,NY,36061,New York County
360007702414,NY,36061,New York County
360007702433,NY,36061,New York County
360007702458,NY,36061,New York County
360007702468,NY,36061,New York County
360007702480,NY,36061,New York County
360007702540,NY,36061,New York County
360007702569,NY,36061,New York County
360007702597,NY,36061,New York County
360007702635,NY,36061,New York County
360007702675,NY,36061,New York County
360007702856,NY,36061,New York County
360007702857,NY,36061,New York County
360007702862,NY,36061,New York County
360007702871,NY,36061,New York County
360007702877,NY,36061,New York County
360007702914,NY,36061,New York County
360007703328,NY,36061,New York County
