NCESSCH,NAME,STREET,CITY,STATE,ZIP,LAT,LON,CNTY
341761000182,Mount Pleasant Elementary School,9 MANGER ROAD,WEST ORANGE,NJ,07052,40.79298,-74.279465,34013
341761002468,West Orange High School,51 CONFORTI AVE,WEST ORANGE,NJ,07052,40.807107,-74.26042600000001,34013
341761002472,Edison Middle School,75 WILLIAM ST,W ORANGE,NJ,07052,40.790744000000004,-74.231116,34013
341761002476,Roosevelt Middle School,36 GILBERT PL,W ORANGE,NJ,07052,40.771374,-74.256921,34013
341761002482,Gregory Elementary School,301 GREGORY AVE,W ORANGE,NJ,07052,40.765708000000004,-74.258624,34013
341761002484,Hazel Avenue Elementary School,45 HAZEL AVE,W ORANGE,NJ,07052,40.77048,-74.249667,34013
341761002488,Kelly Elementary School,555 PLEASANT VALLEY WAY,W ORANGE,NJ,07052,40.807545000000005,-74.262569,34013
341761002490,Redwood Elementary School,75 REDWOOD AVE,W ORANGE,NJ,07052,40.812528,-74.251271,34013
341761002492,St. Cloud Elementary School,71 SHERIDAN AVE,W ORANGE,NJ,07052,40.770914000000005,-74.278651,34013
341761002494,Washington Elementary School,289 MAIN ST,W ORANGE,NJ,07052,40.7882,-74.230222,34013
341761003416,Betty Maddalena Early Learning Center,747 Nothfield Avenue,West Orange,NJ,07052,40.768458,-74.29500300000001,34013
341761006112,Liberty Middle School,1  KELLY  DRIVE,WEST ORANGE,NJ,07052,40.792926,-74.28649800000001,34013
341764005018,Beatrice Gilmore School,1075 MCBRIDE AVENUE,Woodland Park,NJ,07424,40.891395,-74.209002,34031
341764005020,Charles Olbon School,50 LINCOLN LANE,Woodland Park,NJ,07424,40.890249000000004,-74.19789800000001,34031
341764005022,Memorial Middle School,15 MEMORIAL DRIVE,Woodland Park,NJ,07424,40.891319,-74.209034,34031
341770000147,Village Elementary School,601 NEW VILLAGE ROAD,West Windsor,NJ,08550,40.271971,-74.599811,34021
341770000191,West Windsor-Plainsboro High School North,90 GROVERS MILL ROAD,PLAINSBORO,NJ,08536,40.322729,-74.60023,34023
341770000313,Thomas R Grover Middle School,10 SOUTHFIELD ROAD,West Windsor,NJ,08550,40.272805,-74.594626,34021
341770000505,Town Center Elementary School at Plainsboro,700 WYNDHURST DRIVE,PLAINSBORO,NJ,08536,40.33362,-74.582116,34023
341770003258,West Windsor-Plainsboro High School South,346 CLARKSVILLE ROAD,West Windsor,NJ,08550,40.306104000000005,-74.61971700000001,34021
341770003260,Dutch Neck Elementary School,392 VILLAGE ROAD EAST,West Windsor,NJ,08550,40.280979,-74.60961400000001,34021
341770003262,Maurice Hawk Elementary School,303  305 CLARKSVILLE ROAD,West Windsor,NJ,08550,40.306744,-74.626835,34021
341770003264,J.V.B. Wicoff Elementary School,510 PLAINSBORO ROAD,PLAINSBORO,NJ,08536,40.332957,-74.593839,34023
341770006012,Community Middle School,95 GROVERS MILL ROAD,PLAINSBORO,NJ,08536,40.324787,-74.598907,34023
341770006077,Millstone River School,75 GROVERS MILL ROAD,PLAINSBORO,NJ,08536,40.324798,-74.595483,34023
341773001256,Holly Hills Elementary School,500 OGDEN DRIVE,WESTAMPTON,NJ,08060,40.001815,-74.807473,34005
341773001258,Westampton Township Middle School,700 RANCOCAS ROAD,WESTAMPTON,NJ,08060,40.007698000000005,-74.838003,34005
341776002999,Lincoln Early Childhood Center,728 Westfield Avenue,Westfield,NJ,07090,40.640930000000004,-74.34258,34039
341776005764,Westfield Senior High School,550 Dorian Road,Westfield,NJ,07090,40.644444,-74.348629,34039
341776005766,Roosevelt Intermediate School,301 Clark Street,Westfield,NJ,07090,40.651467000000004,-74.355988,34039
341776005768,Thomas Edison Intermediate School,800 Rahway Avenue,Westfield,NJ,07090,40.638138000000005,-74.342117,34039
341776005770,Franklin Elementary School,700 Prospect Street,Westfield,NJ,07090,40.657731,-74.36016000000001,34039
341776005774,Jefferson Elementary School,1200 Boulevard,Westfield,NJ,07090,40.637221000000004,-74.328671,34039
341776005778,McKinley Elementary School,500 First Street,Westfield,NJ,07090,40.64484,-74.353908,34039
341776005780,Tamaques Elementary School,641 Willow Grove Road,Westfield,NJ,07090,40.634637000000005,-74.338283,34039
341776005782,Washington Elementary School,900 St. Marks Avenue,Westfield,NJ,07090,40.660838,-74.332243,34039
341776005784,Wilson Elementary School,301 Linden Avenue,Westfield,NJ,07090,40.662045,-74.34348800000001,34039
341779002684,Parkview Elementary School,101 BIRCH ST,WESTVILLE,NJ,08093,39.866388,-75.12689300000001,34015
341782000906,Westwood Junior/Senior High School,701 RIDGEWOOD ROAD,TOWNSHIP OF WASHINGTON,NJ,07676,40.980052,-74.061421,34003
341782000910,Berkeley Elementary,47 BERKELEY AVE,WESTWOOD,NJ,07675,40.99197,-74.024691,34003
341782000912,Westwood Regional Middle School,23 THIRD AVENUE,WESTWOOD,NJ,07675,40.982976,-74.044386,34003
341782000914,Jessie F. George Elementary,1 PALM STREET,TOWNSHIP OF WASHINGTON,NJ,07676,40.991568,-74.051641,34003
341782000916,Brookside Elementary School,20 LAKE DRIVE,WESTWOOD,NJ,07675,40.985419,-74.037159,34003
341782000918,Washington Elementary School,600 SCHOOL STREET,TOWNSHIP OF WASHINGTON,NJ,07676,40.992165,-74.064898,34003
341785000220,Weymouth Township Elementary School,1202 ELEVENTH AVENUE,DOROTHY,NJ,08317,39.40543,-74.816941,34001
341788004558,Alfred C. MacKinnon Middle School,137 East Central Avenue,Wharton,NJ,07885,40.895452,-74.575745,34027
341788004560,Marie V. Duffy Elementary School,137 East Central Avenue,Wharton,NJ,07885,40.895141,-74.576044,34027
341791005894,White Township Consolidated School,565 CR 519,BELVIDERE,NJ,07823,40.836252,-75.027401,34041
341792005872,Warren County Vocational Technical School,1500 ROUTE 57,WASHINGTON,NJ,07882,40.743295,-75.025175,34041
341794001768,Wildwood High School,4300 PACIFIC AVE,WILDWOOD,NJ,08260,38.98577,-74.819768,34009
341794001770,Glenwood Avenue Elementary School,GLENWOOD & NEW YORK AVE,WILDWOOD,NJ,08260,38.994296,-74.813654,34009
341794006039,Wildwood Middle School,4300 PACIFIC AVE,WILDWOOD,NJ,08260,38.985741000000004,-74.81981900000001,34009
341797001776,Crest Memorial School,9100 PACIFIC AVE,WILDWOOD CREST,NJ,08260,38.963822,-74.85047,34009
341800000411,J. C. Stuart Elementary School,70 SUNSET ROAD,WILLINGBORO,NJ,08046,40.045674,-74.897895,34005
341800001264,Willingboro High School,20 JFK WAY,WILLINGBORO,NJ,08046,40.011158,-74.886135,34005
341800001274,Garfield East Elementary School,150 EVERGREEN DRIVE,WILLINGBORO,NJ,08046,40.018828,-74.868212,34005
341800001276,Hawthorne Park Elementary School,84 Hampshire Lane,WILLINGBORO,NJ,08046,40.036187,-74.871632,34005
341800001282,W. R. James Sr. Elementary School,41 PINETREE LANE,WILLINGBORO,NJ,08046,40.032216,-74.900102,34005
341800001288,Twin Hills Elementary School,110 TWIN HILL DRIVE,WILLINGBORO,NJ,08046,40.006969,-74.876041,34005
341800003421,Alternative School at Levitt,50 Martin Luther King Jr. Blvd,Willingboro,NJ,08046,40.028617000000004,-74.895379,34005
341800003459,J. C. Stuart Early Childhood Development Center,70 SUNSET ROAD,Willingboro,NJ,08046,40.04725,-74.894631,34005
341800003463,Levitt Intermediate School,80 Martin Luther King Jr. Pkwy,Willingboro,NJ,08046,40.028618,-74.895351,34005
341800006108,Willingboro Memorial Middle Schcool,451 Van Sciver Parkway,WILLINGBORO,NJ,08046,40.03035,-74.86442100000001,34005
341803005786,Winfield Township,7 1/2 GULFSTREAM AVENUE,WINFIELD,NJ,07036,40.635189000000004,-74.28725800000001,34039
341804000214,Union County Magnet High School,1776 RARITAN ROAD,SCOTCH PLAINS,NJ,07076,40.618046,-74.35697,34039
341804000584,Academy For Allied Health Sciences,1776 RARITAN ROAD,SCOTCH PLAINS,NJ,07076,40.618146,-74.35822,34039
341804003009,Academy For Performing Arts,1776 RARITAN ROAD,SCOTCH PLAINS,NJ,07076,40.617366000000004,-74.35839,34039
341804003363,Raymond J. Lesniak Experience Strength & Hope Recovery HS,1000 Morris Avenue,Union,NJ,07083,40.67848,-74.234301,34039
341804003391,Union County Career & Technical Institute,1776 Raritan Road,Scotch Plains,NJ,07076,40.61704,-74.357961,34039
341804003397,Simon Youth Academy,651 Kapkowski Road,Elizabeth,NJ,07201,40.6607,-74.172341,34039
341804005738,Union County Tech,1776 RARITAN RD,SCOTCH PLAINS,NJ,07076,40.616571,-74.358215,34039
341804006134,Academy For Information Technology,1776 RARITAN ROAD,SCOTCH PLAINS,NJ,07076,40.617205,-74.357257,34039
341806000060,Winslow Township Elementary School Six,617 SICKLER AVENUE,SICKLERVILLE,NJ,08081,39.730475,-74.982214,34007
341806000437,Winslow Township High School,10 COOPER FOLLY ROAD,ATCO,NJ,08004,39.745560000000005,-74.907369,34007
341806000439,Winslow Township Middle School,30 COOPER FOLLY ROAD,ATCO,NJ,08004,39.749016000000005,-74.903766,34007
341806001692,Winslow Township Elementary School One,413 INSKIP ROAD,BLUE ANCHOR,NJ,08037,39.675496,-74.891705,34007
341806001694,Winslow Township Elementary School Two,125 FIRST AVENUE,SICKLERVILLE,NJ,08081,39.717008,-74.915332,34007
341806001696,Winslow Township Elementary School Three,131 SICKLERVILLE ROAD,SICKLERVILLE,NJ,08081,39.70632,-74.95395500000001,34007
341806001698,Winslow Township Elementary School Four,541 KALI ROAD,SICKLERVILLE,NJ,08081,39.727875000000004,-74.997397,34007
341806006062,Winslow Township Elementary School Five,130 OAK LEAF ROAD,BERLIN,NJ,08009,39.719811,-74.917743,34007
341809001780,Woodbine Elementary School,801 WEBSTER STREET,WOODBINE,NJ,08270,39.234897000000004,-74.817046,34009
341812003273,Reaching Individual Student Excellence,77 Turner Street,Port Reading,NJ,07064,40.57182,-74.241913,34023
341812003452,Oak Tree Road Elementary School,WILUS WAY,ISELIN,NJ,08830,40.574068000000004,-74.322726,34023
341812003668,Colonia High School,EAST STREET,COLONIA,NJ,07067,40.591950000000004,-74.320254,34023
341812003670,John F. Kennedy Memorial High School,200 WASHINGTON AVENUE,ISELIN,NJ,08830,40.572304,-74.303822,34023
341812003672,Woodbridge High School,25 SAMUEL LUPO PLACE,WOODBRIDGE,NJ,07095,40.566803,-74.284417,34023
341812003678,Colonia Middle School,DELAWARE AVENUE,COLONIA,NJ,07067,40.601969000000004,-74.320853,34023
341812003680,Fords Middle School,FANNING STREET,FORDS,NJ,08863,40.540611,-74.321438,34023
341812003682,Iselin Middle School,900 WOODRUFF STREET,ISELIN,NJ,08830,40.570448,-74.305318,34023
341812003684,Woodbridge Middle School,525 BARRON AVENUE,WOODBRIDGE,NJ,07095,40.559035,-74.279874,34023
341812003686,Avenel Street Elementary School,AVENEL STREET,AVENEL,NJ,07001,40.578325,-74.279176,34023
341812003688,Robert Mascenik Elementary School,300 BENJAMIN AVENUE,ISELIN,NJ,08830,40.574718000000004,-74.31488,34023
341812003690,Claremont Avenue Elementary School,CLAREMONT AVENUE,COLONIA,NJ,07067,40.593893,-74.306684,34023
341812003692,Ford Avenue Elementary School,186 FORD AVENUE,FORDS,NJ,08863,40.535903000000005,-74.317065,34023
341812003694,Matthew Jago Elementary School,99 CENTRAL AVENUE,SEWAREN,NJ,07077,40.558879000000005,-74.25965000000001,34023
341812003698,Indiana Avenue Elementary School,INDIANA AVENUE,ISELIN,NJ,08830,40.56958,-74.314335,34023
341812003702,Kennedy Park Elementary School,GOODRICH AVENUE,ISELIN,NJ,08830,40.578747,-74.32343300000001,34023
341812003706,Lafayette Estates Elementary School,FORD AVENUE,FORDS,NJ,08863,40.547077,-74.315134,34023
341812003708,Lynn Crest Elementary School,98 IRA AVENUE,COLONIA,NJ,07067,40.588501,-74.331303,34023
341812003710,Mawbey Street Elementary School,275 MAWBEY STREET,WOODBRIDGE,NJ,07095,40.560501,-74.288757,34023
341812003712,Menlo Park Terrace Elementary School,19 MARYKNOLL ROAD,METUCHEN,NJ,08840,40.557344,-74.32257,34023
341812003714,Oak Ridge Heights Elementary School,720 INMAN AVENUE,COLONIA,NJ,07067,40.598616,-74.333628,34023
341812003718,Pennsylvania Avenue Elementary School,PENNSYLVANIA AVENUE,COLONIA,NJ,07067,40.602637,-74.313894,34023
341812003720,Port Reading Avenue Elementary School,TURNER STREET,PORT READING,NJ,07064,40.571701000000004,-74.241924,34023
341812003722,Ross Street Elementary School,ROSS STREET,WOODBRIDGE,NJ,07095,40.555615,-74.281586,34023
341812003726,Woodbine Avenue Elementary School,WOODBINE AVENUE,AVENEL,NJ,07001,40.588570000000004,-74.282815,34023
341812005972,Avenel Middle School,WOODBINE AVENUE,AVENEL,NJ,07001,40.588129,-74.285641,34023
341815002688,Woodbury Jr-Sr High School,25 N. Broad Street,Woodbury,NJ,08096,39.839893000000004,-75.15347700000001,34015
341815002692,Evergreen Avenue Elementary School,160 North Evergreen Avenue,Woodbury,NJ,08096,39.838246,-75.14245,34015
341815002694,Walnut Street School,60 Walnut Street,Woodbury,NJ,08096,39.846473,-75.14916000000001,34015
341815002696,West End Memorial Elementary School,215 Queen Street,Woodbury,NJ,08096,39.834149000000004,-75.16198200000001,34015
341818002698,Woodbury Heights Elementary,100 ACADEMY AVE,WOODBURY HTS,NJ,08097,39.816611,-75.15041000000001,34015
341821000934,Dorchester Elementary School,100 DORCHESTER ROAD,WOODCLIFF LAKE,NJ,07677,41.024505000000005,-74.059321,34003
341821000936,Woodcliff Middle School,134 WOODCLIFF AVE,WOODCLIFF LAKE,NJ,07677,41.021999,-74.057997,34003
341824001294,Chatsworth Elementary School,2 John Bowker Jr. Blvd,CHATSWORTH,NJ,08019,39.815262000000004,-74.53657700000001,34005
341827001700,Woodlynne Boro Public School,131 ELM AVENUE,WOODLYNNE,NJ,08107,39.919055,-75.09411800000001,34007
341830000922,Wood-Ridge Jr/Sr High School,258 HACKENSACK ST,WOOD  RIDGE,NJ,07075,40.847986,-74.080359,34003
341830000924,Catherine E. Doyle Elementary School,250 WOOD  RIDGE AVE,WOOD  RIDGE,NJ,07075,40.852131,-74.091778,34003
341830003257,Wood-Ridge Intermediate School,151 FIRST STREET,WOOD-RIDGE,NJ,07075,40.846505,-74.085836,34003
341833003250,William Roper Early Childhood Learning Center,211 East Lake Road,Pilesgrove,NJ,08098,39.647894,-75.311846,34033
341833005114,Woodstown High School,WOODSTOWN HIGH SCHOOL,WOODSTOWN,NJ,08098,39.650562,-75.321468,34033
341833005116,Mary S. Shoemaker School,MARY S  SHOEMAKER SCHOOL,WOODSTOWN,NJ,08098,39.646754,-75.320001,34033
341833005118,Woodstown Middle School,WOODSTOWN MIDDLE SCHOOL,WOODSTOWN,NJ,08098,39.649846000000004,-75.321624,34033
341836000940,Abraham Lincoln Elementary School,325 MASON AVE,WYCKOFF,NJ,07481,41.01513,-74.161241,34003
341836000942,Calvin Coolidge Elementary School,420 GRANDVIEW AVE,WYCKOFF,NJ,07481,40.983192,-74.154925,34003
341836000944,Dwight D. Eisenhower Middle School,344 CALVIN CT,WYCKOFF,NJ,07481,40.99257,-74.16934400000001,34003
341836000946,George Washington Elementary School,270 WOODLAND AVE,WYCKOFF,NJ,07481,41.007941,-74.170856,34003
341836000948,Sicomac Elementary School,356 SICOMAC AVE,WYCKOFF,NJ,07481,40.987359000000005,-74.174653,34003
348018000151,NuView Academy Annex,1690 STELTON ROAD,PISCATAWAY,NJ,08854,40.530147,-74.418554,34023
348018000235,Bright Beginnings Learning Center,1660 STELTON ROAD,PISCATAWAY,NJ,08854,40.53181,-74.419841,34023
348018000799,NuView Academy,1 PARK AVENUE,PISCATAWAY,NJ,08854,40.526367,-74.489828,34023
348018002926,Center for Lifelong Learning,333 CHEESEQUAKE RD,PARLIN,NJ,08859,40.451674000000004,-74.322965,34023
348018003450,Future Foundations Academy (FFA),1690 Stelton Road,Piscataway,NJ,08854,40.530147,-74.418554,34023
348018005951,Academy Learning Center,145 PERGOLA AVENUE,MONROE TOWNSHIP,NJ,08831,40.353127,-74.410427,34023
348018005991,Piscataway Regional Day School,1670 STELTON RD,PISCATAWAY,NJ,08854,40.531224,-74.41963700000001,34023
348020005952,Joseph F. Cappello School,1072 Old Trenton Road,Hamilton,NJ,08690,40.252925000000005,-74.657418,34021
348020005992,Regional Day School,1070 Old Trenton Road,Hamilton,NJ,08690,40.251798,-74.658443,34021
348020006013,Mercer High School,1030 Old Trenton Road,Hamilton,NJ,08690,40.25304,-74.658933,34021
348020006119,Mercer Elementary School,1020 Old Trenton Road,Hamilton,NJ,08690,40.251426,-74.659319,34021
348024002989,New Jersey Virtual School,900 Hope Road,Tinton Falls,NJ,07712,40.257903,-74.074127,34025
348024006080,Regional Alternative School,100 Tornillo Way,Tinton Falls,NJ,07712,40.270329000000004,-74.080521,34025
348026000239,Park Lake School,72 ACADEMY STREET,ROCKAWAY,NJ,07866,40.905021000000005,-74.514481,34027
348026000519,Regional Day School,5 Jean Street,MORRISTOWN,NJ,07960,40.824889,-74.50256300000001,34027
348028000070,Somerset Elementary Academy,7 Finderne Ave,Bridgewater,NJ,08807,40.557300000000005,-74.58398100000001,34035
348028003292,The Career Center of the SCESC,7 Finderne Avenue,Bridgewater,NJ,08807,40.557300000000005,-74.58398100000001,34035
348028005918,Somerset Secondary Academy,7 Finderne Ave,Bridgewater,NJ,08807,40.557300000000005,-74.58398100000001,34035
348030000135,Essex High School,520 Pompton Avenue,Cedar Grove,NJ,07009,40.886873,-74.27316400000001,34013
348030000543,Essex Campus Academy,369 PASSAIC AVENUE,FAIRFIELD,NJ,07004,40.886869000000004,-74.273183,34013
348030006040,Essex Junior Academy,520 Pompton Avenue,Cedar Grove,NJ,07009,40.850994,-74.230438,34013
348032005960,Northern Hills Academy,10 GAIL COURT,SPARTA,NJ,07871,41.073550000000004,-74.666621,34037
348036000019,ESC School,37 Hoffmans Crossing Road,Califon,NJ,08530,40.700563,-74.866507,34019
348036006116,ESC Academy,37 Hoffmans Crossing Road,Califon,NJ,07830,40.69727,-74.867001,34019
348036103161,Cumberland Campus,13 Ramah Road,Bridgeton,NJ,08302,39.381172,-75.218722,34011
348036103163,Alternative Middle & High School,Salem Community College,Carney's Point,NJ,08069,39.701246000000005,-75.470117,34033
348036103297,Salem Campus,45 Cheney Road,WOODSTOWN,NJ,08098,39.625174,-75.364313,34033
348036106102,Daretown School,404 DARETOWN ROAD,ELMER,NJ,08318,39.607104,-75.25328900000001,34033
348036206105,Warren County Special Services School,682 Oxford Road,Oxford,NJ,07863,40.828446,-74.948688,34041
348036300413,Bankbridge Regional School,870 Bankbridge Road,Sewell,NJ,08080,39.790877,-75.117816,34015
348036400103,Skylands School fot the Exceptional,c/o Walter T Bergen School,Bloomingdale,NJ,07403,41.020585000000004,-74.33847,34031
348036402991,Hope Academy,266 Harrison Street,PASSAIC,NJ,07055,40.870548,-74.125344,34031
360000104498,JAMES A GREEN HIGH SCHOOL,38 SLAWSON ST,DOLGEVILLE,NY,13329,43.103969,-74.779021,36043
360000104540,DOLGEVILLE ELEMENTARY SCHOOL,38 SLAWSON ST,DOLGEVILLE,NY,13329,43.103897,-74.780708,36043
360000105991,DOLGEVILLE MIDDLE SCHOOL,38 SLAWSON ST,DOLGEVILLE,NY,13329,43.104258,-74.779567,36043
360000204500,SAUQUOIT VALLEY HIGH SCHOOL,2601 ONEIDA ST,SAUQUOIT,NY,13456,42.987929,-75.254474,36065
360000204541,SAUQUOIT VALLEY ELEMENTARY SCHOOL,2601 ONEIDA ST,SAUQUOIT,NY,13456,42.991752,-75.256452,36065
360000204761,SAUQUOIT VALLEY MIDDLE SCHOOL,2601 ONEIDA ST,SAUQUOIT,NY,13456,42.990362000000005,-75.25721300000001,36065
360000304542,EDWARDS-KNOX ELEMENTARY SCHOOL,2512 COUNTY ROUTE 24,HERMON,NY,13652,44.363421,-75.20121,36089
360000304543,EDWARDS-KNOX JUNIOR-SENIOR HIGH SCHOOL,2512 COUNTY ROUTE 24,HERMON,NY,13652,44.363906,-75.201144,36089
360000404544,DRAPER MIDDLE SCHOOL,2070 CURRY RD,SCHENECTADY,NY,12303,42.770651,-73.956305,36093
360000404545,MOHONASEN SENIOR HIGH SCHOOL,2072 CURRY RD,SCHENECTADY,NY,12303,42.768878,-73.956954,36093
360000404576,HERMAN L BRADT ELEMENTARY SCHOOL,2719 HAMBURG ST,SCHENECTADY,NY,12303,42.772118,-73.93402900000001,36093
360000404577,PINEWOOD ELEMENTARY SCHOOL,901 KINGS RD,SCHENECTADY,NY,12303,42.763863,-73.917694,36093
360000500282,BROADALBIN-PERTH HIGH SCHOOL,100 BRIDGE ST,BROADALBIN,NY,12025,43.054632000000005,-74.18876,36035
360000500283,LEARNING COMMUNITY AT BROADALBIN-PERTH (THE),100 BRIDGE ST,BROADALBIN,NY,12025,43.054033000000004,-74.189323,36035
360000503206,BROADALBIN-PERTH MIDDLE SCHOOL,1870 COUNTY HWY 107,AMSTERDAM,NY,12010,43.017904,-74.189617,36035
360000504421,BROADALBIN-PERTH INTERMEDIATE SCHOOL,1870 COUNTY HWY 107,AMSTERDAM,NY,12010,43.017843,-74.189496,36035
360000600525,CHERRY VALLEY-SPRINGFIELD CENTRAL SCHOOL,597 COUNTY HWY 54,CHERRY VALLEY,NY,13320,42.817222,-74.768212,36077
360000701357,JASPER-TROUPSBURG JUNIOR-SENIOR HIGH SCHOOL,3769 STATE RTE 147,JASPER,NY,14855,42.124017,-77.504174,36101
360000703911,JASPER-TROUPSBURG ELEMENTARY SCHOOL,908 STATE RT 36,TROUPSBURG,NY,14885,42.045776000000004,-77.545827,36101
360000800192,BELLPORT MIDDLE SCHOOL,35 KREAMER ST,BELLPORT,NY,11713,40.760104,-72.94192,36103
360000800193,BELLPORT SENIOR HIGH SCHOOL,205 BEAVER DAM RD,BROOKHAVEN,NY,11719,40.774459,-72.922859,36103
360000800194,BROOKHAVEN ELEMENTARY SCHOOL,101 FIREPLACE NECK RD,BROOKHAVEN,NY,11719,40.776042000000004,-72.91341200000001,36103
360000800195,FRANK P LONG INTERMEDIATE SCHOOL,599 BROOKHAVEN AVE,BELLPORT,NY,11713,40.780615000000004,-72.93936000000001,36103
360000800196,KREAMER STREET ELEMENTARY SCHOOL,37 KREAMER ST,BELLPORT,NY,11713,40.760543,-72.94362100000001,36103
360000800197,VERNE W CRITZ ELEMENTARY SCHOOL,185 DUNTON AVE,EAST PATCHOGUE,NY,11772,40.762982,-72.96265,36103
360000904666,MORRISONVILLE ELEMENTARY SCHOOL,47 SAND RD,MORRISONVILLE,NY,12962,44.691131,-73.571586,36019
360000904668,SARANAC ELEMENTARY SCHOOL,18 PICKETTS CRNRS RD,SARANAC,NY,12981,44.6633,-73.73105100000001,36019
360000904669,SARANAC HIGH SCHOOL,60 PICKETTS CRNRS RD,SARANAC,NY,12981,44.665995,-73.730027,36019
360000904670,SARANAC MIDDLE SCHOOL,70 PICKETTS CRNRS RD,SARANAC,NY,12981,44.666506,-73.72971700000001,36019
360001000277,WILLIAM H GOLDING MIDDLE SCHOOL,193 GOLDING DR,COBLESKILL,NY,12043,42.680258,-74.494871,36095
360001000564,GEORGE D RYDER ELEMENTARY SCHOOL,143 GOLDING DR,COBLESKILL,NY,12043,42.679369,-74.498988,36095
360001000566,COBLESKILL-RICHMONDVILLE HIGH SCHOOL,1353 STATE RT 7,RICHMONDVILLE,NY,12149,42.652550000000005,-74.52810600000001,36095
360001001014,JOSEPH B RADEZ ELEMENTARY SCHOOL,319 MAIN ST,RICHMONDVILLE,NY,12149,42.635639000000005,-74.56033000000001,36095
360001101020,WAYLAND-COHOCTON HIGH SCHOOL,2350 RT 63,WAYLAND,NY,14572,42.563399000000004,-77.600453,36101
360001101026,WAYLAND ELEMENTARY SCHOOL,2350 RT 63,WAYLAND,NY,14572,42.563399000000004,-77.600453,36101
360001101042,WAYLAND-COHOCTON MIDDLE SCHOOL,2350 RT 63,WAYLAND,NY,14572,42.563399000000004,-77.600453,36101
360001101445,COHOCTON ELEMENTARY SCHOOL,30 PARK AVE,COHOCTON,NY,14826,42.497401,-77.500348,36101
360001201092,BOLIVAR-RICHBURG JUNIOR-SENIOR HIGH SCHOOL,100 SCHOOL ST,BOLIVAR,NY,14715,42.066095000000004,-78.160184,36003
360001201101,BOLIVAR-RICHBURG ELEMENTARY SCHOOL,211 MAIN ST,RICHBURG,NY,14774,42.088707,-78.153655,36003
360001201103,BOLIVAR-RICHBURG PRE-K PROGRAM,422 MAIN ST,BOLIVAR,NY,14715,42.064867,-78.167659,36003
360001301154,DURHAMVILLE SCHOOL,5462 MAIN ST,DURHAMVILLE,NY,13054,43.127718,-75.676497,36065
360001301160,NORTH BROAD STREET SCHOOL,230 N BROAD ST,ONEIDA,NY,13421,43.098148,-75.655913,36053
360001301167,SENECA STREET SCHOOL,436 SENECA ST,ONEIDA,NY,13421,43.085785,-75.653416000000007,36053
360001301171,W F PRIOR ELEMENTARY SCHOOL,205 EAST AVE,ONEIDA,NY,13421,43.090675000000005,-75.646057,36053
360001301176,OTTO L SHORTELL MIDDLE SCHOOL,MARKELL DR,WAMPSVILLE,NY,13163,43.080358000000004,-75.705779,36053
360001301199,ONEIDA SENIOR HIGH SCHOOL,560 SENECA ST,ONEIDA,NY,13421,43.080898000000005,-75.653892,36053
360001401425,WATERLOO HIGH SCHOOL,96 STARK ST,WATERLOO,NY,13165,42.9135,-76.870035,36099
360001401428,LA FAYETTE SCHOOL,71 INSLEE ST,WATERLOO,NY,13165,42.908063,-76.851611,36099
360001401431,WATERLOO MIDDLE SCHOOL,65 CENTER ST,WATERLOO,NY,13165,42.912703,-76.869585,36099
360001401442,SKOI-YASE SCHOOL,65 FAYETTE ST,WATERLOO,NY,13165,42.895896,-76.862532,36099
360001500052,ALLEGANY-LIMESTONE ELEMENTARY SCHOOL,120 MAPLE AVE,ALLEGANY,NY,14706,42.095165,-78.491474,36009
360001500053,ALLEGANY-LIMESTONE MIDDLE-HIGH SCHOOL,3131 FIVE MILE RD,ALLEGANY,NY,14706,42.132045000000005,-78.503884,36009
360001600110,ALGONQUIN MIDDLE SCHOOL,333 NY RT 351,AVERILL PARK,NY,12018,42.663607,-73.58222,36083
360001600111,AVERILL PARK HIGH SCHOOL,146 GETTLE RD,AVERILL PARK,NY,12018,42.644669,-73.572643,36083
360001600113,POESTENKILL ELEMENTARY SCHOOL,1 SCHOOL RD,POESTENKILL,NY,12140,42.690038,-73.569759,36083
360001600114,SAND LAKE-MILLER HILL SCHOOL,8439 MILLER HILL RD,AVERILL PARK,NY,12018,42.638276000000005,-73.54347,36083
360001600115,WEST SAND LAKE ELEMENTARY SCHOOL,24 MEELER RD,WEST SAND LAKE,NY,12196,42.641522,-73.608986,36083
360001701925,GENESEE VALLEY CENTRAL SCHOOL,1 JAGUAR DR,BELMONT,NY,14813,42.233545,-78.032058,36003
360001706539,ALLEGANY CO SHERIFF C/O TREASURER,COURT HOUSE,BELMONT,NY,14813,42.224874,-78.033208,36003
360001801936,CHAUTAUQUA LAKE SECONDARY SCHOOL,100 N ERIE ST,MAYVILLE,NY,14757,42.257696,-79.51422000000001,36013
360001801938,CHAUTAUQUA LAKE ELEMENTARY SCHOOL,100 N ERIE ST,MAYVILLE,NY,14757,42.258116,-79.514688,36013
360001806526,CHAUTAUQUA COUNTY JAIL,15 EAST CHAUTAUQUA ST,MAYVILLE,NY,14757,42.25448,-79.503871,36013
360001901976,UNADILLA VALLEY SECONDARY SCHOOL,4238 STATE HWY 8,NEW BERLIN,NY,13411,42.581228,-75.334456,36017
360001906369,UNADILLA VALLEY ELEMENTARY SCHOOL,4238 STATE HWY 8,NEW BERLIN,NY,13411,42.581228,-75.334456,36017
